0.100000	0.255379	0.100000
0.100000	0.255327	0.100921
0.100000	0.255223	0.105962
0.100000	0.255068	0.115881
0.129731	0.254860	0.128496
0.175585	0.254601	0.139440
0.219953	0.254289	0.145418
0.246829	0.253926	0.140143
0.253725	0.253510	0.118233
0.244397	0.253042	0.100000
0.220752	0.252522	0.100000
0.192958	0.251949	0.100000
0.175680	0.251324	0.100000
0.176963	0.250647	0.100000
0.187574	0.249916	0.100000
0.198560	0.249133	0.100000
0.212778	0.248296	0.100000
0.222034	0.247406	0.100000
0.224636	0.246464	0.100000
0.226137	0.245467	0.100000
0.229462	0.244417	0.100000
0.232618	0.243313	0.100000
0.231756	0.242155	0.100000
0.226073	0.240943	0.100000
0.216879	0.239676	0.100000
0.205612	0.238354	0.100000
0.196760	0.236978	0.100000
0.186240	0.235547	0.100000
0.176445	0.234060	0.100000
0.164768	0.232518	0.100000
0.149717	0.230920	0.100000
0.138971	0.229265	0.100000
0.136800	0.227555	0.100000
0.140688	0.225788	0.100000
0.146365	0.223964	0.100000
0.148563	0.222083	0.100000
0.143467	0.220145	0.100000
0.133436	0.218150	0.100000
0.125454	0.216096	0.100000
0.127537	0.213984	0.100000
0.142645	0.211814	0.100000
0.163397	0.209585	0.100000
0.184885	0.207298	0.100000
0.198754	0.204951	0.100000
0.201515	0.202545	0.100000
0.204902	0.200080	0.100000
0.213657	0.197555	0.100000
0.223935	0.194969	0.100000
0.228995	0.192324	0.100000
0.229037	0.189619	0.100000
0.230341	0.186852	0.100000
0.235692	0.184025	0.100000
0.241596	0.181137	0.100000
0.247174	0.178187	0.100000
0.251514	0.175177	0.100000
0.250821	0.172105	0.100000
0.245140	0.168971	0.100000
0.239781	0.165777	0.100000
0.236353	0.162520	0.100000
0.234658	0.159202	0.100000
0.236057	0.155823	0.100000
0.235050	0.152381	0.100000
0.230427	0.148880	0.100000
0.228930	0.145315	0.100000
0.234970	0.141689	0.100000
0.248528	0.138004	0.100000
0.264065	0.169737	0.100000
0.269070	0.200657	0.100000
0.261401	0.217397	0.100000
0.248582	0.218363	0.100000
0.236343	0.209046	0.100000
0.223319	0.204439	0.100000
0.206883	0.210828	0.100000
0.188366	0.221416	0.100000
0.179854	0.235197	0.100000
0.186314	0.246140	0.100000
0.196414	0.249095	0.100000
0.205320	0.244172	0.100000
0.214586	0.233990	0.100000
0.224585	0.223785	0.100000
0.234471	0.219560	0.100000
0.247018	0.222688	0.100000
0.253836	0.229193	0.100000
0.248466	0.242368	0.100000
0.239792	0.260500	0.100000
0.232711	0.279165	0.100000
0.226437	0.292269	0.100000
0.224777	0.296216	0.100000
0.225058	0.294430	0.100000
0.224414	0.290891	0.100000
0.223970	0.287377	0.100000
0.220560	0.286266	0.100000
0.212024	0.289027	0.100000
0.200523	0.294623	0.100000
0.183002	0.301301	0.100000
0.161072	0.306600	0.100000
0.150117	0.308570	0.100000
0.151171	0.308356	0.100000
0.149308	0.307807	0.100000
0.137342	0.306469	0.100000
0.116766	0.306242	0.100000
0.100591	0.307146	0.100000
0.100000	0.307825	0.100000
0.100000	0.309330	0.100000
0.100000	0.313429	0.100000
0.100000	0.319786	0.100000
0.100000	0.327377	0.100000
0.100000	0.336072	0.100000
0.100000	0.342678	0.100000
0.100000	0.344730	0.100000
0.100000	0.345572	0.100000
0.100000	0.349749	0.100000
0.100000	0.358521	0.100000
0.100000	0.368275	0.100000
0.100000	0.377462	0.100000
0.100000	0.386239	0.100000
0.100000	0.392235	0.100000
0.100000	0.395157	0.100000
0.100000	0.396606	0.100000
0.100000	0.397577	0.100000
0.100000	0.398584	0.100000
0.100000	0.400089	0.100000
0.100000	0.402430	0.100000
0.100000	0.406462	0.100000
0.100000	0.410845	0.100000
0.100000	0.412837	0.100000
0.100000	0.413649	0.100000
0.100000	0.415124	0.100000
0.100000	0.415859	0.100000
0.100000	0.415468	0.100000
0.100000	0.414443	0.100000
0.100000	0.413728	0.100000
0.100000	0.412722	0.100000
0.100000	0.411278	0.100000
0.100000	0.410216	0.100000
0.100000	0.409861	0.100000
0.100000	0.411333	0.100000
0.100000	0.415092	0.100000
0.100000	0.418467	0.100000
0.100000	0.419670	0.100000
0.100000	0.418820	0.100000
0.100000	0.417203	0.100000
0.100000	0.415026	0.100000
0.100000	0.412531	0.100000
0.100000	0.410236	0.100000
0.100000	0.406984	0.100000
0.100000	0.403406	0.100000
0.100000	0.400064	0.100000
0.100000	0.396253	0.100000
0.100000	0.392148	0.100000
0.100000	0.388821	0.100000
0.100000	0.387950	0.100000
0.100000	0.389238	0.100000
0.100000	0.391426	0.100000
0.100000	0.394987	0.100000
0.100000	0.400015	0.100000
0.100000	0.405433	0.100000
0.100000	0.409730	0.100000
0.100000	0.412865	0.100000
0.100000	0.415555	0.100000
0.100000	0.418890	0.100000
0.100000	0.423195	0.100000
0.100000	0.428940	0.100000
0.100000	0.434953	0.100000
0.100000	0.439873	0.100000
0.100000	0.443241	0.100000
0.100000	0.444506	0.100000
0.100000	0.445752	0.105755
0.100000	0.446941	0.146223
0.100000	0.446405	0.120904
0.100000	0.444296	0.100000
0.100000	0.441291	0.100000
0.100000	0.438525	0.100000
0.100000	0.437870	0.100000
0.100000	0.437757	0.100000
0.100000	0.436252	0.100000
0.100000	0.433287	0.100000
0.100000	0.428842	0.100000
0.100000	0.424292	0.100000
0.100000	0.419656	0.100000
0.100000	0.416024	0.100000
0.100000	0.413897	0.100000
0.100000	0.411817	0.100000
0.100000	0.408935	0.100000
0.100000	0.404405	0.100000
0.100000	0.398634	0.100000
0.100000	0.393290	0.100000
0.100000	0.390788	0.100000
0.100000	0.391702	0.100000
0.100000	0.395774	0.100000
0.100000	0.401226	0.100000
0.100000	0.404404	0.100000
0.100000	0.403504	0.100000
0.100000	0.398257	0.100000
0.100000	0.390284	0.100000
0.100000	0.382795	0.100000
0.100000	0.377165	0.100000
0.100000	0.373453	0.100000
0.100000	0.371984	0.100000
0.100000	0.372607	0.100000
0.100000	0.375423	0.100000
0.100000	0.377662	0.100000
0.100000	0.379056	0.100000
0.100000	0.380413	0.100000
0.100000	0.380174	0.100000
0.100000	0.379080	0.100000
0.100000	0.378446	0.100000
0.100000	0.379592	0.100000
0.100000	0.382817	0.100000
0.100000	0.386690	0.100000
0.100000	0.392200	0.100000
0.100000	0.401163	0.100000
0.100000	0.413852	0.100000
0.100000	0.425701	0.100000
0.100000	0.434698	0.100000
0.100000	0.441256	0.100000
0.100000	0.445946	0.100000
0.100000	0.448426	0.100000
0.100000	0.448113	0.100000
0.100000	0.446805	0.100000
0.100000	0.444076	0.100000
0.100000	0.440303	0.100000
0.100000	0.434943	0.100000
0.100000	0.428479	0.100000
0.100000	0.422981	0.100000
0.100000	0.418516	0.100000
0.100000	0.414825	0.100000
0.100000	0.412496	0.100000
0.100000	0.409630	0.100000
0.100000	0.405519	0.100000
0.100000	0.399679	0.100000
0.100000	0.393945	0.100000
0.100000	0.390270	0.100000
0.100000	0.387650	0.100000
0.100000	0.384150	0.100000
0.100000	0.378321	0.100000
0.100000	0.370014	0.100000
0.100000	0.361595	0.100000
0.100000	0.355629	0.100000
0.100000	0.349990	0.100000
0.100000	0.345604	0.100000
0.100000	0.342756	0.100000
0.100000	0.337296	0.100000
0.100000	0.329056	0.100000
0.100000	0.317186	0.100000
0.100000	0.301298	0.100000
