0.186983	0.217525	0.204396		0.194534	0.230060	0.214511

0.005000	0.006768	0.005318		0.010890	0.014740	0.012870
0.189930	0.219370	0.206759		0.197873	0.232265	0.217266

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.192519	0.220908	0.208750		0.200820	0.234110	0.219629

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.194786	0.222187	0.210444		0.203409	0.235648	0.221620

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.196764	0.223247	0.211883		0.205676	0.236927	0.223314

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.198485	0.224125	0.213102		0.207654	0.237987	0.224753

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.199977	0.224850	0.214131		0.209375	0.238865	0.225972

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.201268	0.225448	0.214999		0.210867	0.239590	0.227001

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.202384	0.225941	0.215730		0.212158	0.240188	0.227869

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.203345	0.226347	0.216345		0.213274	0.240681	0.228600

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.204173	0.226681	0.216862		0.214235	0.241087	0.229215

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.204885	0.226956	0.217296		0.215063	0.241421	0.229732

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.205496	0.227181	0.217659		0.215775	0.241696	0.230166

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.206020	0.227366	0.217964		0.216386	0.241921	0.230529

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.206469	0.227519	0.218219		0.216910	0.242106	0.230834

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.206854	0.227643	0.218433		0.217359	0.242259	0.231089

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.207183	0.227746	0.218612		0.217744	0.242383	0.231303

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.207465	0.227830	0.218762		0.218073	0.242486	0.231482

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.207705	0.227899	0.218887		0.218355	0.242570	0.231632

0.005000	0.006768	0.005909		0.010890	0.014740	0.012870
0.207911	0.227955	0.218991		0.218595	0.242639	0.231757

0.005556	0.006768	0.005909		0.010890	0.014740	0.012870
0.208060	0.228002	0.219079		0.218801	0.242695	0.231861

0.005556	0.006768	0.005909		0.010890	0.014740	0.012870
0.208188	0.228040	0.219152		0.218950	0.242742	0.231949

0.005556	0.006768	0.005909		0.010890	0.014740	0.012870
0.208296	0.228071	0.219213		0.219078	0.242780	0.232022

0.005556	0.006768	0.005909		0.010890	0.014740	0.012870
0.208389	0.228097	0.219264		0.219186	0.242811	0.232083

0.005556	0.006768	0.005909		0.010890	0.014740	0.012870
0.208468	0.228117	0.219307		0.219279	0.242837	0.232134

0.005556	0.006768	0.005909		0.010890	0.014740	0.012870
0.208536	0.228135	0.219343		0.219358	0.242857	0.232177

0.005556	0.006768	0.005909		0.010890	0.014740	0.012870
0.208594	0.228149	0.219373		0.219426	0.242875	0.232213

0.006173	0.006768	0.005909		0.010890	0.014740	0.012870
0.208613	0.228160	0.219398		0.219484	0.242889	0.232243

0.006173	0.006768	0.005909		0.010890	0.014740	0.012870
0.208630	0.228170	0.219418		0.219503	0.242900	0.232267

0.006173	0.006768	0.005909		0.010890	0.014740	0.012870
0.208644	0.228177	0.219436		0.219520	0.242910	0.232288

0.006173	0.006768	0.005909		0.010890	0.014740	0.012870
0.208656	0.228184	0.219450		0.219534	0.242917	0.232306

0.006173	0.006768	0.005909		0.010890	0.014740	0.012870
0.208666	0.228189	0.219462		0.219546	0.242924	0.232320

0.006173	0.006768	0.005909		0.010890	0.014740	0.012870
0.208675	0.228193	0.219472		0.219556	0.242929	0.232332

0.006173	0.006768	0.005909		0.010890	0.014740	0.012870
0.208682	0.228197	0.219481		0.219565	0.242933	0.232342

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208689	0.228200	0.219408		0.219572	0.242937	0.232351

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208694	0.228202	0.219348		0.219579	0.242940	0.232278

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208699	0.228204	0.219297		0.219584	0.242942	0.232218

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208703	0.228206	0.219255		0.219589	0.242944	0.232167

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208706	0.228207	0.219219		0.219593	0.242946	0.232125

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208709	0.228208	0.219190		0.219596	0.242947	0.232089

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208711	0.228209	0.219165		0.219599	0.242948	0.232060

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208713	0.228209	0.219145		0.219601	0.242949	0.232035

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208715	0.228210	0.219128		0.219603	0.242950	0.232015

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208717	0.228211	0.219113		0.219605	0.242950	0.231998

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208718	0.228211	0.219101		0.219607	0.242951	0.231983

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208719	0.228211	0.219091		0.219608	0.242951	0.231971

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208720	0.228212	0.219083		0.219609	0.242951	0.231961

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208721	0.228212	0.219076		0.219610	0.242952	0.231953

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208722	0.228212	0.219070		0.219611	0.242952	0.231946

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208722	0.228212	0.219065		0.219612	0.242952	0.231940

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208723	0.228212	0.219061		0.219612	0.242952	0.231935

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208723	0.228212	0.219058		0.219613	0.242952	0.231931

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208723	0.228212	0.219055		0.219613	0.242952	0.231928

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208724	0.228212	0.219053		0.219613	0.242952	0.231925

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208724	0.228212	0.219051		0.219614	0.242952	0.231923

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208724	0.228213	0.219049		0.219614	0.242952	0.231921

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208724	0.228213	0.219048		0.219614	0.242953	0.231919

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208725	0.228213	0.219046		0.219614	0.242953	0.231918

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208725	0.228213	0.219046		0.219615	0.242953	0.231916

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208725	0.228213	0.219045		0.219615	0.242953	0.231916

0.006173	0.006768	0.007386		0.010890	0.014740	0.012870
0.208725	0.228213	0.219044		0.219615	0.242953	0.231915

0.006173	0.006152	0.007386		0.010890	0.014740	0.012870
0.208725	0.228249	0.219043		0.219615	0.242953	0.231914

0.006173	0.006152	0.007386		0.010890	0.014740	0.012870
0.208725	0.228279	0.219043		0.219615	0.242989	0.231913

0.006173	0.006152	0.007386		0.010890	0.014740	0.012870
0.208725	0.228303	0.219043		0.219615	0.243019	0.231913

0.006173	0.005127	0.007386		0.010890	0.014740	0.012870
0.208725	0.228384	0.219042		0.219615	0.243043	0.231913

0.006173	0.005127	0.007386		0.010890	0.017688	0.012870
0.208725	0.230861	0.219042		0.219615	0.246072	0.231912

0.006173	0.005127	0.007386		0.010890	0.017688	0.012870
0.208725	0.232878	0.219042		0.219615	0.248549	0.231912

0.006173	0.003944	0.007386		0.010890	0.017688	0.012870
0.208725	0.234587	0.219042		0.219615	0.250566	0.231912

0.006173	0.003944	0.007386		0.010890	0.022994	0.012870
0.208725	0.240230	0.219041		0.219615	0.257581	0.231912

0.006173	0.003944	0.007386		0.010890	0.022994	0.012870
0.208725	0.244713	0.219041		0.219615	0.263224	0.231911

0.006173	0.003944	0.007386		0.010890	0.022994	0.012870
0.208725	0.248239	0.219041		0.219615	0.267707	0.231911

0.006173	0.003944	0.007386		0.010890	0.022994	0.012870
0.208725	0.250989	0.219041		0.219615	0.271233	0.231911

0.006173	0.002817	0.007386		0.010890	0.022994	0.012870
0.208726	0.253205	0.219041		0.219615	0.273984	0.231911

0.006173	0.002817	0.007386		0.010890	0.032192	0.012870
0.208726	0.261922	0.219041		0.219616	0.285397	0.231911

0.006173	0.002817	0.007386		0.010890	0.032192	0.012870
0.208726	0.268428	0.219041		0.219616	0.294114	0.231911

0.006173	0.002817	0.007386		0.010890	0.032192	0.012870
0.208726	0.273198	0.219041		0.219616	0.300621	0.231911

0.006173	0.002817	0.007386		0.010890	0.032192	0.012870
0.208726	0.276646	0.219041		0.219616	0.305390	0.231911

0.006173	0.002817	0.007386		0.010890	0.032192	0.012870
0.208726	0.279112	0.219041		0.219616	0.308838	0.231911

0.006173	0.002817	0.008207		0.010890	0.032192	0.012870
0.208726	0.280863	0.218997		0.219616	0.311304	0.231911

0.006173	0.002817	0.008207		0.010890	0.032192	0.012870
0.208726	0.282098	0.218960		0.219616	0.313055	0.231867

0.006173	0.002817	0.008207		0.010890	0.032192	0.012870
0.208726	0.282967	0.218929		0.219616	0.314290	0.231830

0.006173	0.002817	0.008207		0.010890	0.032192	0.012870
0.208726	0.283576	0.218903		0.219616	0.315159	0.231799

0.006173	0.002817	0.008207		0.010890	0.032192	0.012870
0.208726	0.284002	0.218882		0.219616	0.315768	0.231773

0.006173	0.001878	0.008207		0.010890	0.032192	0.012870
0.208726	0.284394	0.218864		0.219616	0.316194	0.231752

0.006173	0.001878	0.008207		0.010890	0.048288	0.012870
0.208726	0.295654	0.218849		0.219616	0.332682	0.231734

0.006173	0.001878	0.008207		0.010890	0.048288	0.012870
0.208726	0.303033	0.218836		0.219616	0.343942	0.231719

0.006173	0.001878	0.008207		0.010890	0.048288	0.012870
0.208726	0.307727	0.218826		0.219616	0.351321	0.231706

0.006173	0.001878	0.008207		0.010890	0.048288	0.012870
0.208726	0.310653	0.218817		0.219616	0.356015	0.231696

0.006173	0.001878	0.008207		0.010890	0.048288	0.012870
0.208726	0.312454	0.218810		0.219616	0.358942	0.231687

0.006173	0.001878	0.008207		0.010890	0.048288	0.012870
0.208726	0.313553	0.218804		0.219616	0.360742	0.231680

0.006173	0.001878	0.008207		0.010890	0.048288	0.012870
0.208726	0.314220	0.218799		0.219616	0.361841	0.231674

0.006173	0.001174	0.008207		0.010890	0.048288	0.012870
0.208726	0.314716	0.218795		0.219616	0.362508	0.231669

0.006173	0.001174	0.008207		0.010890	0.048288	0.012870
0.208726	0.315016	0.218791		0.219616	0.363004	0.231665

0.006173	0.001174	0.010259		0.010890	0.048288	0.012870
0.208726	0.315197	0.218678		0.219616	0.363304	0.231661

0.006173	0.001174	0.010259		0.010890	0.048288	0.012870
0.208726	0.315306	0.218584		0.219616	0.363485	0.231548

0.006173	0.001174	0.010259		0.010890	0.048288	0.012870
0.208726	0.315371	0.218505		0.219616	0.363594	0.231454

0.006173	0.001174	0.010259		0.010890	0.048288	0.012870
0.208726	0.315411	0.218439		0.219616	0.363660	0.231375

0.006173	0.001174	0.010259		0.010890	0.048288	0.012870
0.208726	0.315435	0.218384		0.219616	0.363699	0.231309

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.331957	0.218339		0.219616	0.392696	0.231254

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.340494	0.218300		0.219616	0.409219	0.231209

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.344644	0.218268		0.219616	0.417755	0.231170

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.346595	0.218242		0.219616	0.421905	0.231138

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.347498	0.218220		0.219616	0.423857	0.231112

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.347912	0.218201		0.219616	0.424759	0.231090

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.348102	0.218185		0.219616	0.425173	0.231071

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.348188	0.218172		0.219616	0.425363	0.231055

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.348227	0.218162		0.219616	0.425449	0.231042

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.348245	0.218153		0.219616	0.425489	0.231032

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.348254	0.218145		0.219616	0.425507	0.231023

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.348257	0.218139		0.219616	0.425515	0.231015

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.348259	0.218134		0.219616	0.425519	0.231009

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.348260	0.218129		0.219616	0.425520	0.231004

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.348260	0.218125		0.219616	0.425521	0.230999

0.006173	0.001174	0.010259		0.010890	0.077261	0.012870
0.208726	0.348260	0.218122		0.219616	0.425521	0.230995

0.006173	0.001174	0.010259		0.010890	0.115892	0.012870
0.208726	0.363904	0.218120		0.219616	0.464152	0.230992

0.006173	0.001174	0.010259		0.010890	0.115892	0.012870
0.208726	0.369075	0.218118		0.219616	0.479795	0.230990

0.006173	0.001174	0.010259		0.010890	0.115892	0.012870
0.208726	0.370630	0.218116		0.219616	0.484966	0.230988

0.006173	0.001174	0.010259		0.010890	0.185427	0.012870
0.208726	0.383762	0.218114		0.219616	0.556057	0.230986

0.006173	0.001174	0.011399		0.010890	0.185427	0.012870
0.208726	0.384405	0.218052		0.219616	0.569188	0.230984

0.006173	0.001174	0.011399		0.010890	0.185427	0.012870
0.208726	0.384422	0.218001		0.219616	0.569832	0.230922

0.006173	0.001174	0.011399		0.010890	0.185427	0.012870
0.208726	0.384422	0.217957		0.219616	0.569848	0.230871

0.006173	0.001174	0.011399		0.010890	0.185427	0.012870
0.208726	0.384422	0.217921		0.219616	0.569849	0.230827

0.006173	0.001174	0.011399		0.010890	0.185427	0.012870
0.208726	0.384422	0.217891		0.219616	0.569849	0.230791

0.006173	0.001174	0.011399		0.010890	0.185427	0.012870
0.208726	0.384422	0.217866		0.219616	0.569849	0.230761

0.006173	0.001174	0.011399		0.010890	0.185427	0.012870
0.208726	0.384422	0.217845		0.219616	0.569849	0.230736

0.006173	0.001174	0.011399		0.010890	0.185427	0.012870
0.208726	0.384422	0.217827		0.219616	0.569849	0.230715

0.006173	0.001174	0.011399		0.010890	0.185427	0.012870
0.208726	0.384422	0.217813		0.219616	0.569849	0.230697

0.006173	0.001174	0.011399		0.010890	0.185427	0.012870
0.208726	0.384422	0.217800		0.219616	0.569849	0.230683

0.006173	0.001174	0.011399		0.010890	0.185427	0.012870
0.208726	0.384422	0.217790		0.219616	0.569849	0.230670

0.006173	0.001174	0.011399		0.010890	0.185427	0.012870
0.208726	0.384422	0.217782		0.219616	0.569849	0.230660

0.006173	0.001174	0.011399		0.010890	0.185427	0.012870
0.208726	0.384422	0.217775		0.219616	0.569849	0.230652

0.007716	0.001174	0.011399		0.010890	0.185427	0.012870
0.208651	0.384422	0.217769		0.219616	0.569849	0.230645

0.007716	0.001174	0.011399		0.010890	0.185427	0.012870
0.208588	0.384422	0.217764		0.219541	0.569849	0.230639

0.007716	0.001174	0.011399		0.010890	0.185427	0.012870
0.208534	0.384422	0.217759		0.219478	0.569849	0.230634

0.007716	0.001174	0.011399		0.010890	0.185427	0.012870
0.208488	0.384422	0.217756		0.219424	0.569849	0.230629

0.007716	0.001174	0.011399		0.010890	0.185427	0.012870
0.208448	0.384422	0.217753		0.219378	0.569849	0.230626

0.007716	0.001174	0.011399		0.010890	0.185427	0.012870
0.208415	0.384422	0.217751		0.219338	0.569849	0.230623

0.007716	0.001174	0.011399		0.010890	0.185427	0.012870
0.208386	0.384422	0.217749		0.219305	0.569849	0.230621

0.007716	0.001174	0.011399		0.010890	0.185427	0.012870
0.208362	0.384422	0.217747		0.219276	0.569849	0.230619

0.007716	0.001174	0.011399		0.010890	0.185427	0.012870
0.208341	0.384422	0.217746		0.219252	0.569849	0.230617

0.007716	0.001174	0.011399		0.010890	0.185427	0.012870
0.208324	0.384422	0.217744		0.219231	0.569849	0.230616

0.007716	0.001174	0.011399		0.010890	0.278140	0.012870
0.208309	0.371190	0.217743		0.219214	0.662562	0.230614

0.007716	0.001174	0.011399		0.010890	0.278140	0.012870
0.208296	0.375058	0.217743		0.219199	0.649330	0.230613

0.007716	0.000783	0.011399		0.010890	0.278140	0.012870
0.208285	0.374165	0.217742		0.219186	0.653199	0.230613

0.007716	0.000783	0.011399		0.010890	0.278140	0.012870
0.208276	0.374415	0.217741		0.219175	0.652306	0.230612

0.007716	0.000783	0.011399		0.010890	0.278140	0.012870
0.208268	0.374346	0.217741		0.219166	0.652555	0.230611

0.011023	0.000783	0.011399		0.010890	0.278140	0.012870
0.208102	0.374365	0.217740		0.219158	0.652486	0.230611

0.011023	0.000783	0.011399		0.010890	0.278140	0.012870
0.207961	0.374359	0.217740		0.218992	0.652505	0.230610

0.011023	0.000783	0.011399		0.010890	0.278140	0.012870
0.207841	0.374361	0.217740		0.218851	0.652500	0.230610

0.011023	0.000783	0.011399		0.010890	0.278140	0.012870
0.207739	0.374361	0.217740		0.218731	0.652501	0.230610

0.011023	0.000783	0.011399		0.010890	0.278140	0.012870
0.207652	0.374361	0.217739		0.218629	0.652501	0.230610

0.011023	0.000783	0.011399		0.010890	0.278140	0.012870
0.207578	0.374361	0.217739		0.218542	0.652501	0.230609

0.011023	0.000783	0.011399		0.010890	0.278140	0.012870
0.207515	0.374361	0.217739		0.218468	0.652501	0.230609

0.011023	0.000783	0.011399		0.010890	0.278140	0.012870
0.207461	0.374361	0.217739		0.218405	0.652501	0.230609

0.011023	0.000783	0.011399		0.010890	0.278140	0.012870
0.207415	0.374361	0.217739		0.218351	0.652501	0.230609

0.011023	0.000783	0.011399		0.010890	0.278140	0.012870
0.207376	0.374361	0.217739		0.218305	0.652501	0.230609

0.011023	0.000783	0.011399		0.010890	0.278140	0.012870
0.207342	0.374361	0.217739		0.218266	0.652501	0.230609

0.011023	0.000783	0.011399		0.010890	0.278140	0.012870
0.207314	0.374361	0.217739		0.218232	0.652501	0.230609

0.018372	0.000783	0.011399		0.010890	0.278140	0.012870
0.206940	0.374361	0.217739		0.218204	0.652501	0.230609

0.018372	0.000783	0.011399		0.010890	0.278140	0.012870
0.206622	0.374361	0.217739		0.217830	0.652501	0.230609

0.018372	0.000783	0.011399		0.010890	0.278140	0.012870
0.206352	0.374361	0.217739		0.217512	0.652501	0.230609

0.018372	0.000783	0.011399		0.010890	0.278140	0.012870
0.206123	0.374361	0.217739		0.217242	0.652501	0.230609

0.018372	0.000783	0.011399		0.010890	0.278140	0.012870
0.205927	0.374361	0.217739		0.217013	0.652501	0.230609

0.018372	0.000783	0.011399		0.010890	0.278140	0.012870
0.205761	0.374361	0.217739		0.216817	0.652501	0.230609

0.018372	0.000783	0.011399		0.010890	0.278140	0.012870
0.205620	0.374361	0.217738		0.216651	0.652501	0.230609

0.018372	0.000783	0.011399		0.010890	0.278140	0.012870
0.205499	0.374361	0.217738		0.216510	0.652501	0.230608

0.018372	0.000783	0.011399		0.010890	0.278140	0.012870
0.205397	0.374361	0.217738		0.216389	0.652501	0.230608

0.018372	0.000783	0.011399		0.010890	0.278140	0.012870
0.205309	0.374361	0.217738		0.216287	0.652501	0.230608

0.018372	0.000783	0.011399		0.010890	0.278140	0.012870
0.205235	0.374361	0.217738		0.216199	0.652501	0.230608

0.018372	0.000559	0.011399		0.010890	0.278140	0.012870
0.205172	0.374456	0.217738		0.216125	0.652501	0.230608

0.018372	0.000559	0.011399		0.010890	0.389396	0.012870
0.205118	0.317841	0.217738		0.216062	0.763852	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.204215	0.353208	0.217738		0.216008	0.707237	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.203452	0.332778	0.217738		0.215105	0.742605	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.202806	0.345243	0.217738		0.214342	0.722175	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.202260	0.337857	0.217738		0.213696	0.734639	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.201796	0.342315	0.217738		0.213150	0.727253	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.201403	0.339652	0.217738		0.212686	0.731712	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.201070	0.341253	0.217738		0.212293	0.729049	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.200786	0.340295	0.217738		0.211960	0.730650	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.200545	0.340870	0.217738		0.211676	0.729691	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.200341	0.340525	0.217738		0.211435	0.730267	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.200166	0.340732	0.217738		0.211231	0.729922	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.200018	0.340608	0.217738		0.211056	0.730129	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.199892	0.340683	0.217738		0.210908	0.730004	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.199785	0.340638	0.217738		0.210782	0.730079	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.199693	0.340665	0.217738		0.210675	0.730034	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.199616	0.340649	0.217738		0.210583	0.730061	0.230608

0.036743	0.000559	0.011399		0.010890	0.389396	0.012870
0.199549	0.340658	0.217738		0.210506	0.730045	0.230608

0.036743	0.000430	0.011399		0.010890	0.389396	0.012870
0.199493	0.340721	0.217738		0.210439	0.730055	0.230608

0.036743	0.000430	0.011399		0.010890	0.506215	0.012870
0.199445	0.239119	0.217738		0.210383	0.846936	0.230608

0.036743	0.000430	0.011399		0.010890	0.506215	0.012870
0.199404	0.331045	0.217738		0.210335	0.745335	0.230608

0.036743	0.000430	0.011399		0.010890	0.506215	0.012870
0.199369	0.250036	0.217738		0.210294	0.837260	0.230608

0.036743	0.000430	0.011399		0.010890	0.506215	0.012870
0.199339	0.323493	0.217738		0.210259	0.756251	0.230608

0.036743	0.000430	0.011399		0.010890	0.506215	0.012870
0.199314	0.258228	0.217738		0.210229	0.829709	0.230608

0.036743	0.000430	0.011399		0.010890	0.506215	0.012870
0.199293	0.317472	0.217738		0.210204	0.764443	0.230608

0.036743	0.000430	0.011399		0.010890	0.506215	0.012870
0.199274	0.264556	0.217738		0.210183	0.823687	0.230608

0.036743	0.000430	0.011399		0.010890	0.506215	0.012870
0.199259	0.312609	0.217738		0.210164	0.770772	0.230608

0.036743	0.000430	0.011399		0.010890	0.506215	0.012870
0.199245	0.269536	0.217738		0.210149	0.818825	0.230608

0.036743	0.000358	0.011399		0.010890	0.506215	0.012870
0.199234	0.308696	0.217738		0.210135	0.775751	0.230608

0.036743	0.000358	0.011399		0.010890	0.607458	0.012870
0.199224	0.146889	0.217738		0.210124	0.916155	0.230608

0.036743	0.000358	0.011399		0.010890	0.607458	0.012870
0.199216	0.324890	0.217738		0.210114	0.754347	0.230608

0.036743	0.000358	0.011399		0.010890	0.607458	0.012870
0.199209	0.121572	0.217738		0.210106	0.932348	0.230608

0.036743	0.000326	0.011399		0.010890	0.607458	0.012870
0.199203	0.341389	0.217738		0.210099	0.729030	0.230608

0.036743	0.000326	0.011399		0.010890	0.668204	0.012870
0.199198	-0.019794	0.217738		0.210093	1.009593	0.230608

0.036743	0.000326	0.011399		0.010890	0.668204	0.012870
0.199193	0.375658	0.217738		0.210088	0.648410	0.230608

0.036743	0.000326	0.011399		0.010890	0.668204	0.012870
0.199190	-0.093936	0.217738		0.210083	1.043863	0.230608

