1112675649	406
1112675649	406
1112675649	421
1112675649	421
1112675649	437
1112675649	640
1112675649	640
1112675649	640
1112675649	640
1112675649	640
1112675649	656
1112675649	656
1112675649	671
1112675649	671
1112675649	687
1112675649	687
1112675649	703
1112675649	703
1112675649	718
1112675649	718
1112675649	734
1112675649	734
1112675649	750
1112675649	750
1112675649	765
1112675649	765
1112675649	781
1112675649	781
1112675649	796
1112675649	796
1112675649	812
1112675649	812
1112675649	828
1112675649	859
1112675649	859
1112675649	859
1112675649	859
1112675649	859
1112675649	875
1112675649	875
1112675649	890
1112675649	890
1112675649	906
1112675649	906
1112675649	921
1112675649	921
1112675649	937
1112675649	937
1112675649	953
1112675649	953
1112675649	968
1112675649	968
1112675649	984
1112675649	984
1112675650	0
1112675650	0
1112675650	15
1112675650	15
1112675650	31
1112675650	31
1112675650	46
1112675650	78
1112675650	78
1112675650	78
1112675650	78
1112675650	78
1112675650	93
1112675650	93
1112675650	109
1112675650	109
1112675650	125
1112675650	125
1112675650	140
1112675650	140
1112675650	156
1112675650	156
1112675650	171
1112675650	171
1112675650	187
1112675650	187
1112675650	203
1112675650	203
1112675650	218
1112675650	218
1112675650	234
1112675650	234
1112675650	250
1112675650	250
1112675650	265
1112675650	296
1112675650	296
1112675650	296
1112675650	296
1112675650	296
1112675650	312
1112675650	312
1112675650	328
1112675650	328
1112675650	343
1112675650	343
1112675650	359
1112675650	359
1112675650	375
1112675650	375
1112675650	390
1112675650	390
1112675650	406
1112675650	406
1112675650	421
1112675650	421
1112675650	437
1112675650	437
1112675650	453
1112675650	453
1112675650	468
1112675650	468
1112675650	484
1112675650	515
1112675650	515
1112675650	515
1112675650	515
1112675650	515
1112675650	531
1112675650	531
1112675650	546
1112675650	546
1112675650	562
1112675650	562
1112675650	578
1112675650	578
1112675650	593
1112675650	593
1112675650	609
1112675650	609
1112675650	625
1112675650	625
1112675650	640
1112675650	640
1112675650	656
1112675650	656
1112675650	671
1112675650	671
1112675650	687
1112675650	687
1112675650	703
1112675650	703
1112675650	718
1112675650	718
1112675650	734
1112675650	734
1112675650	750
1112675650	750
1112675650	765
1112675650	765
1112675650	781
1112675650	781
1112675650	796
1112675650	796
1112675650	812
1112675650	843
1112675650	843
1112675650	843
1112675650	843
1112675650	843
1112675650	859
1112675650	859
1112675650	875
1112675650	875
1112675650	890
1112675650	890
1112675650	906
1112675650	906
1112675650	921
1112675650	921
1112675650	937
1112675650	937
1112675650	953
1112675650	953
1112675650	968
1112675650	968
1112675650	984
1112675650	984
1112675651	0
1112675651	0
1112675651	15
1112675651	15
1112675651	31
1112675651	62
1112675651	62
1112675651	62
1112675651	62
1112675651	62
1112675651	78
1112675651	78
1112675651	93
1112675651	93
1112675651	109
1112675651	109
1112675651	125
1112675651	125
1112675651	140
1112675651	140
1112675651	156
1112675651	156
1112675651	171
1112675651	171
1112675651	187
1112675651	187
1112675651	203
1112675651	203
1112675651	218
1112675651	218
1112675651	234
1112675651	234
1112675651	250
1112675651	281
1112675651	281
1112675651	281
1112675651	281
1112675651	281
1112675651	296
1112675651	296
1112675651	312
1112675651	312
1112675651	328
1112675651	328
1112675651	343
1112675651	343
1112675651	359
1112675651	359
1112675651	375
1112675651	375
1112675651	390
1112675651	390
1112675651	406
1112675651	406
1112675651	421
1112675651	421
1112675651	437
1112675651	437
1112675651	453
1112675651	453
1112675651	468
1112675651	500
1112675651	500
1112675651	500
1112675651	500
1112675651	500
1112675651	515
1112675651	515
1112675651	531
1112675651	531
1112675651	546
1112675651	546
1112675651	562
1112675651	562
1112675651	578
1112675651	578
1112675651	593
1112675651	593
1112675651	609
1112675651	609
1112675651	625
1112675651	625
1112675651	640
1112675651	640
1112675651	656
1112675651	656
1112675651	671
1112675651	671
1112675651	687
1112675651	718
1112675651	718
1112675651	718
1112675651	718
1112675651	718
1112675651	734
1112675651	734
1112675651	750
1112675651	750
