3	10	3	13
3	78	3	80
4	10	4	13
4	78	4	80
5	10	5	13
5	78	5	80
6	10	6	13
6	78	6	80
7	10	7	13
7	77	7	80
8	10	8	14
8	76	8	80
9	10	9	80
10	10	10	80
11	10	11	80
12	10	12	80
13	10	13	80
14	10	14	80
15	10	15	80
16	10	16	13
16	77	16	80
17	10	17	13
17	77	17	80
18	10	18	13
18	78	18	80
19	10	19	13
19	78	19	80
20	10	20	13
20	78	20	80
21	10	21	13
21	78	21	80
22	78	22	80
23	78	23	80
24	78	24	80
25	78	25	80
26	78	26	80
27	78	27	80
28	78	28	80
29	78	29	80
30	77	30	80
31	77	31	80
32	77	32	80
33	76	33	80
34	76	34	80
35	76	35	80
36	75	36	80
37	74	37	80
38	73	38	80
39	72	39	80
40	70	40	80
41	68	41	80
42	66	42	80
43	64	43	73
44	62	44	67
51	66	51	73
52	63	52	76
53	42	53	45
53	61	53	77
54	40	54	47
54	60	54	78
55	39	55	47
55	59	55	79
56	38	56	48
56	58	56	79
57	37	57	48
57	58	57	65
57	73	57	80
58	36	58	48
58	57	58	63
58	75	58	80
59	36	59	48
59	56	59	62
59	76	59	81
60	35	60	47
60	56	60	60
60	77	60	81
61	35	61	39
61	42	61	46
61	56	61	59
61	77	61	81
62	34	62	37
62	43	62	45
62	55	62	59
62	78	62	81
63	34	63	37
63	55	63	58
63	78	63	81
64	34	64	36
64	55	64	58
64	78	64	81
65	33	65	36
65	54	65	57
65	78	65	81
66	33	66	35
66	54	66	57
66	78	66	81
67	33	67	35
67	54	67	57
67	78	67	81
68	33	68	35
68	53	68	56
68	78	68	80
69	33	69	35
69	53	69	56
69	78	69	80
70	33	70	35
70	53	70	56
70	77	70	80
71	33	71	35
71	53	71	56
71	77	71	79
72	33	72	35
72	53	72	55
72	77	72	79
73	33	73	35
73	52	73	55
73	76	73	78
74	33	74	35
74	52	74	55
74	76	74	78
75	33	75	35
75	52	75	55
75	75	75	77
76	33	76	36
76	52	76	55
76	74	76	76
77	34	77	36
77	52	77	55
77	74	77	76
78	34	78	37
78	52	78	54
78	73	78	75
79	34	79	39
79	52	79	54
79	72	79	74
80	35	80	42
80	52	80	54
80	71	80	74
81	35	81	78
82	36	82	80
83	37	83	80
84	38	84	81
85	40	85	81
86	44	86	81
87	76	87	80
88	77	88	80
89	76	89	79
90	76	90	78
91	74	91	77
92	72	92	76
93	72	93	73
98	13	98	15
99	13	99	15
100	13	100	15
101	13	101	15
102	13	102	15
103	12	103	16
104	12	104	80
105	12	105	80
106	12	106	80
107	11	107	79
108	11	108	78
109	10	109	77
110	40	110	44
110	72	110	76
111	40	111	43
111	73	111	77
112	39	112	41
112	74	112	78
113	37	113	40
113	75	113	78
114	37	114	39
114	76	114	79
115	36	115	38
115	77	115	79
116	35	116	37
116	77	116	80
117	35	117	37
117	78	117	80
118	34	118	36
118	78	118	81
119	34	119	36
119	78	119	81
120	33	120	36
120	79	120	81
121	33	121	35
121	79	121	81
122	33	122	35
122	79	122	81
123	33	123	35
123	79	123	81
124	33	124	35
124	78	124	81
125	33	125	36
125	78	125	81
126	33	126	36
126	78	126	81
127	33	127	36
127	78	127	81
128	33	128	37
128	77	128	80
129	34	129	37
129	76	129	80
130	34	130	38
130	75	130	79
131	35	131	39
131	74	131	79
132	36	132	41
132	73	132	78
133	36	133	43
133	70	133	77
134	37	134	47
134	67	134	77
135	38	135	76
136	39	136	74
137	41	137	73
138	43	138	71
139	45	139	68
140	48	140	65
148	53	148	62
149	49	149	67
150	47	150	69
151	44	151	71
152	43	152	73
153	41	153	74
154	40	154	54
154	63	154	75
155	38	155	48
155	51	155	54
155	67	155	76
156	37	156	45
156	51	156	54
156	69	156	77
157	37	157	43
157	51	157	54
157	71	157	78
158	36	158	41
158	51	158	54
158	72	158	78
159	35	159	40
159	51	159	54
159	73	159	79
160	35	160	39
160	51	160	54
160	74	160	79
161	34	161	38
161	51	161	54
161	75	161	80
162	34	162	37
162	51	162	54
162	75	162	80
163	34	163	37
163	51	163	54
163	76	163	80
164	33	164	36
164	51	164	54
164	76	164	81
165	33	165	36
165	51	165	54
165	77	165	81
166	33	166	36
166	51	166	54
166	77	166	81
167	33	167	35
167	51	167	54
167	77	167	81
168	33	168	35
168	51	168	54
168	77	168	81
169	33	169	35
169	51	169	54
169	77	169	81
170	33	170	35
170	51	170	54
170	77	170	81
171	33	171	36
171	51	171	54
171	77	171	81
172	33	172	36
172	51	172	54
172	77	172	81
173	33	173	36
173	51	173	54
173	77	173	80
174	34	174	36
174	51	174	54
174	77	174	80
175	34	175	37
175	51	175	54
175	76	175	80
176	34	176	38
176	51	176	54
176	76	176	79
177	35	177	38
177	51	177	54
177	75	177	79
178	35	178	40
178	51	178	54
178	75	178	78
179	36	179	41
179	51	179	54
179	74	179	77
180	37	180	44
180	51	180	54
180	74	180	77
181	38	181	48
181	51	181	54
181	73	181	76
182	39	182	54
182	72	182	75
183	40	183	54
183	71	183	74
184	42	184	54
184	70	184	72
185	44	185	54
185	69	185	71
186	47	186	54
186	68	186	70
187	50	187	54
205	13	205	16
205	78	205	80
206	13	206	16
206	78	206	80
207	13	207	16
207	78	207	80
208	13	208	16
208	78	208	80
209	13	209	16
209	78	209	80
210	13	210	16
210	77	210	80
211	12	211	17
211	76	211	80
212	12	212	19
212	74	212	80
213	12	213	80
214	12	214	80
215	11	215	80
216	11	216	80
217	10	217	80
218	10	218	80
219	76	219	80
220	77	220	80
221	78	221	80
222	78	222	80
223	78	223	80
224	78	224	80
225	78	225	80
226	78	226	80
250	15	250	17
251	15	251	17
251	78	251	80
252	15	252	17
252	78	252	80
253	15	253	17
253	78	253	80
254	15	254	17
254	78	254	80
255	15	255	17
255	78	255	80
256	15	256	17
256	78	256	80
257	14	257	17
257	78	257	80
258	14	258	17
258	77	258	80
259	14	259	80
260	13	260	80
261	12	261	80
262	11	262	80
263	10	263	80
264	9	264	80
265	9	265	80
266	76	266	80
267	77	267	80
268	78	268	80
269	78	269	80
270	78	270	80
271	78	271	80
272	78	272	80
273	78	273	80
274	78	274	80
