0.098087	0.099516	0.100921
0.092937	0.057605	0.105962
0.102100	-0.008718	0.115881
0.129887	-0.038768	0.128496
0.175585	-0.056246	0.139440
0.219953	-0.069225	0.145418
0.246829	-0.079392	0.140143
0.253725	-0.085964	0.118233
0.244397	-0.088688	0.094755
0.220752	-0.084490	0.075347
0.192958	-0.080462	0.051846
0.175680	-0.077766	0.034409
0.176963	-0.076954	0.019032
0.187574	-0.077954	0.004891
0.198560	-0.078430	-0.007176
0.212778	-0.078311	-0.018297
0.222034	-0.079120	-0.029410
0.224636	-0.079366	-0.039458
0.226137	-0.079987	-0.048269
0.229462	-0.080666	-0.056212
0.232618	-0.081153	-0.063652
0.231756	-0.080478	-0.070851
0.226073	-0.078923	-0.077556
0.216879	-0.077221	-0.083603
0.205612	-0.075971	-0.090821
0.196760	-0.074702	-0.097453
0.186240	-0.072810	-0.103919
0.176445	-0.071368	-0.111005
0.164768	-0.069756	-0.118481
0.149717	-0.068016	-0.124495
0.138971	-0.066190	-0.129193
0.136800	-0.065918	-0.132783
0.140688	-0.066269	-0.135563
0.146365	-0.066279	-0.137594
0.148563	-0.066014	-0.140975
0.143467	-0.065305	-0.144263
0.133436	-0.064061	-0.147330
0.125454	-0.060836	-0.150237
0.127537	-0.058662	-0.157877
0.142645	-0.056943	-0.167535
0.163397	-0.054477	-0.178264
0.184885	-0.052866	-0.191331
0.198754	-0.049336	-0.204310
0.201515	-0.043561	-0.216201
0.204902	-0.037498	-0.225933
0.213657	-0.031995	-0.233620
0.223935	-0.027138	-0.240802
0.228995	-0.020273	-0.249724
0.229037	-0.014292	-0.261833
0.230341	-0.012512	-0.278399
0.235692	-0.013205	-0.298221
0.241596	-0.014342	-0.317916
0.247174	-0.013173	-0.334260
0.251514	-0.010206	-0.345335
0.250821	-0.010379	-0.351255
0.245140	-0.008253	-0.353861
0.239781	0.004060	-0.355433
0.236353	0.017263	-0.355910
0.234658	0.029008	-0.354327
0.236057	0.042421	-0.351988
0.235050	0.052533	-0.349512
0.230427	0.060740	-0.347315
0.228930	0.074653	-0.347006
0.234970	0.098896	-0.349554
0.248528	0.131594	-0.354666
0.264065	0.169737	-0.360622
0.269070	0.200657	-0.364815
0.261401	0.217397	-0.365287
0.248582	0.218363	-0.363569
0.236343	0.209046	-0.362733
0.223319	0.204439	-0.362324
0.206883	0.210828	-0.360136
0.188366	0.221416	-0.356482
0.179854	0.235197	-0.351840
0.186314	0.246813	-0.347171
0.196414	0.252549	-0.344163
0.205320	0.251782	-0.343294
0.214586	0.245658	-0.343911
0.224585	0.239413	-0.345030
0.234471	0.239090	-0.344735
0.247018	0.246105	-0.343388
0.253836	0.256456	-0.343610
0.248466	0.273436	-0.347427
0.239792	0.295248	-0.354175
0.232711	0.317387	-0.360318
0.226437	0.333813	-0.364151
0.224777	0.341084	-0.366727
0.225058	0.342648	-0.368523
0.224414	0.342430	-0.370913
0.223970	0.342175	-0.375366
0.220560	0.344208	-0.381725
0.212024	0.349952	-0.389488
0.200523	0.358363	-0.398621
0.183002	0.367705	-0.408523
0.161072	0.375602	-0.417979
0.150117	0.380218	-0.423868
0.151171	0.382679	-0.422994
0.149308	0.384759	-0.416529
0.137342	0.386029	-0.405859
0.116766	0.388293	-0.392085
0.100591	0.391561	-0.377320
0.099123	0.394551	-0.363135
0.097579	0.398249	-0.349362
0.095657	0.404291	-0.335585
0.087930	0.412327	-0.320300
0.075512	0.421368	-0.301364
0.062059	0.431266	-0.278341
0.048851	0.439131	-0.253156
0.036637	0.442814	-0.225234
0.027228	0.445354	-0.195402
0.022123	0.450783	-0.168594
0.019934	0.460144	-0.142420
0.015162	0.470190	-0.130351
0.007686	0.479573	-0.115440
0.002314	0.488444	-0.104370
-0.001307	0.496476	-0.093007
-0.005824	0.501518	-0.083114
-0.012301	0.504846	-0.078372
-0.019348	0.507578	-0.080899
-0.026565	0.510293	-0.087328
-0.034363	0.513508	-0.091031
-0.042078	0.517600	-0.097261
-0.048878	0.523530	-0.104297
-0.054528	0.529796	-0.112579
-0.058735	0.533322	-0.121855
-0.061577	0.535470	-0.129930
-0.063511	0.538305	-0.136199
-0.064999	0.540257	-0.142749
-0.066628	0.540897	-0.153238
-0.068735	0.540816	-0.175033
-0.070884	0.540957	-0.197567
-0.072554	0.540823	-0.214542
-0.073597	0.540262	-0.223317
-0.073933	0.539787	-0.220927
-0.073354	0.540055	-0.209393
-0.074039	0.542412	-0.193681
-0.075377	0.547253	-0.178236
-0.078078	0.551617	-0.166575
-0.081657	0.553521	-0.157973
-0.085114	0.553240	-0.152395
-0.088171	0.552221	-0.149843
-0.090252	0.550453	-0.149209
-0.091749	0.548192	-0.149333
-0.093303	0.545916	-0.149452
-0.095304	0.542952	-0.149484
-0.097872	0.539346	-0.149594
-0.100870	0.535757	-0.150180
-0.103702	0.531847	-0.151385
-0.106114	0.527502	-0.154832
-0.108569	0.523615	-0.157130
-0.110765	0.521833	-0.156189
-0.112972	0.522857	-0.150955
-0.115357	0.525114	-0.146091
-0.117753	0.528834	-0.140472
-0.119842	0.534125	-0.134056
-0.121560	0.539807	-0.126417
-0.123255	0.544211	-0.119969
-0.125314	0.547288	-0.111287
-0.127600	0.549829	-0.099752
-0.129694	0.553041	-0.085286
-0.131552	0.557288	-0.070369
-0.133470	0.563101	-0.054592
-0.135490	0.569181	-0.036447
