1111798816	937
1111798816	937
1111798816	953
1111798817	78
1111798817	78
1111798817	78
1111798817	78
1111798817	78
1111798817	93
1111798817	93
1111798817	109
1111798817	109
1111798817	125
1111798817	125
1111798817	140
1111798817	140
1111798817	156
1111798817	156
1111798817	171
1111798817	171
1111798817	187
1111798817	187
1111798817	203
1111798817	296
1111798817	296
1111798817	296
1111798817	296
1111798817	296
1111798817	312
1111798817	312
1111798817	328
1111798817	328
1111798817	343
1111798817	343
1111798817	359
1111798817	359
1111798817	375
1111798817	375
1111798817	390
1111798817	390
1111798817	406
1111798817	406
1111798817	421
1111798817	421
1111798817	437
1111798817	437
1111798817	453
1111798817	453
1111798817	468
1111798817	468
1111798817	484
1111798817	515
1111798817	515
1111798817	515
1111798817	515
1111798817	515
1111798817	531
1111798817	531
1111798817	546
1111798817	546
1111798817	562
1111798817	562
1111798817	578
1111798817	578
1111798817	593
1111798817	593
1111798817	609
1111798817	609
1111798817	625
1111798817	625
1111798817	640
1111798817	640
1111798817	656
1111798817	656
1111798817	671
1111798817	671
1111798817	687
1111798817	687
1111798817	703
1111798817	734
1111798817	734
1111798817	734
1111798817	734
1111798817	734
1111798817	750
1111798817	750
1111798817	765
1111798817	765
1111798817	781
1111798817	781
1111798817	796
1111798817	796
1111798817	812
1111798817	812
1111798817	828
1111798817	828
1111798817	843
1111798817	843
1111798817	859
1111798817	859
1111798817	875
1111798817	875
1111798817	890
1111798817	890
1111798817	906
1111798817	906
1111798817	921
1111798817	953
1111798817	953
1111798817	953
1111798817	953
1111798817	953
1111798817	968
1111798817	968
1111798817	984
1111798817	984
1111798818	0
1111798818	0
1111798818	15
1111798818	15
1111798818	31
1111798818	31
1111798818	46
1111798818	46
1111798818	62
1111798818	62
1111798818	78
1111798818	78
1111798818	93
1111798818	93
1111798818	109
1111798818	109
1111798818	125
1111798818	125
1111798818	140
1111798818	171
1111798818	171
1111798818	171
1111798818	171
1111798818	171
1111798818	187
1111798818	187
1111798818	203
1111798818	203
1111798818	218
1111798818	218
1111798818	234
1111798818	234
1111798818	250
1111798818	250
1111798818	265
1111798818	265
1111798818	281
1111798818	281
1111798818	296
1111798818	296
1111798818	312
1111798818	312
1111798818	328
1111798818	328
1111798818	343
1111798818	343
1111798818	359
1111798818	390
1111798818	390
1111798818	390
1111798818	390
1111798818	390
1111798818	406
1111798818	406
1111798818	421
1111798818	421
1111798818	437
1111798818	437
1111798818	453
