0.100000	0.255379	0.100000
0.100006	0.255327	0.104580
0.106879	0.255223	0.111836
0.126789	0.255068	0.115573
0.156012	0.254860	0.112995
0.181889	0.254601	0.105156
0.196095	0.254289	0.100000
0.201443	0.253926	0.100000
0.203162	0.253510	0.100000
0.201377	0.253042	0.100000
0.191732	0.252522	0.100000
0.174902	0.251949	0.100000
0.156139	0.251324	0.100000
0.133771	0.250647	0.100000
0.102328	0.249916	0.100000
0.100000	0.249133	0.100000
0.100000	0.248296	0.100000
0.100000	0.247406	0.100000
0.100000	0.246464	0.100000
0.100000	0.245467	0.100000
0.100000	0.244417	0.100000
0.100000	0.243313	0.100000
0.100000	0.242155	0.100000
0.100000	0.240943	0.100000
0.100000	0.239676	0.100000
0.100000	0.238354	0.100000
0.100000	0.236978	0.100000
0.100000	0.235547	0.100000
0.100000	0.234060	0.100000
0.100000	0.232518	0.100000
0.100000	0.230920	0.100000
0.100000	0.229265	0.100000
0.100000	0.227555	0.100000
0.100000	0.225788	0.100000
0.100000	0.223964	0.100000
0.100000	0.222083	0.100000
0.100000	0.220145	0.100000
0.100000	0.218150	0.100000
0.100000	0.216096	0.100000
0.100000	0.213984	0.100000
0.100000	0.211814	0.100000
0.100000	0.209585	0.100000
0.100000	0.207298	0.100000
0.100000	0.204951	0.100000
0.100000	0.202545	0.100000
0.100000	0.200080	0.100000
0.100000	0.197555	0.100000
0.100000	0.194969	0.100000
0.100000	0.192324	0.100000
0.100000	0.189619	0.100000
0.100000	0.186852	0.100000
0.100000	0.184025	0.100000
0.100000	0.181137	0.100000
0.100000	0.178187	0.100000
0.100000	0.175177	0.100000
0.100000	0.172105	0.100000
0.100000	0.168971	0.100000
0.100000	0.165777	0.100000
0.100000	0.162520	0.100000
0.100000	0.159202	0.100000
0.100000	0.155823	0.100000
0.100000	0.152381	0.100000
0.100000	0.148880	0.100000
0.100000	0.145315	0.100000
0.100000	0.141689	0.100000
0.100000	0.138004	0.100000
0.100000	0.134258	0.100000
0.100000	0.130449	0.100000
0.100000	0.126581	0.100000
0.100000	0.122653	0.100000
0.100000	0.118666	0.100000
0.100000	0.114619	0.100000
0.100000	0.110515	0.100000
0.100000	0.106352	0.100000
0.100000	0.102132	0.100000
0.100000	0.099453	0.100000
0.100000	0.097288	0.100000
0.100000	0.094112	0.100000
0.100000	0.091019	0.100000
0.100000	0.088007	0.100000
0.100000	0.085074	0.100000
0.100000	0.082218	0.100000
0.100000	0.079439	0.100000
0.100000	0.076733	0.100000
0.100000	0.074098	0.100000
0.100000	0.071535	0.100000
0.100000	0.069041	0.100000
0.100000	0.066613	0.100000
0.100000	0.064251	0.100000
0.100000	0.061954	0.100000
0.100000	0.059718	0.100000
0.100000	0.057544	0.100000
0.100000	0.055430	0.100000
0.100000	0.053374	0.100000
0.100000	0.051376	0.100000
0.100000	0.049432	0.100000
0.100000	0.062033	0.100000
0.100000	0.080909	0.100000
0.100000	0.099258	0.100000
0.100000	0.119008	0.100000
0.100000	0.136248	0.100000
0.100000	0.147988	0.100000
0.100000	0.157720	0.100000
0.100000	0.169724	0.100000
0.100000	0.185729	0.100000
0.100000	0.205162	0.100000
0.100000	0.225706	0.100000
0.100000	0.242169	0.100000
0.100000	0.253620	0.100000
0.100000	0.263957	0.100000
0.100000	0.273237	0.100000
0.100000	0.280237	0.100000
0.100000	0.284867	0.100000
0.100000	0.286547	0.100000
0.100000	0.284800	0.100000
0.100000	0.280943	0.100000
0.100000	0.278243	0.100000
0.100000	0.275470	0.100000
0.100000	0.273766	0.100000
0.100000	0.276203	0.100000
0.100000	0.281823	0.100000
0.100000	0.286136	0.100000
0.100000	0.287468	0.100000
