0.100006	0.106736	0.104580
0.106879	0.062071	0.111836
0.126789	-0.003093	0.115573
0.156012	-0.035311	0.112995
0.181889	-0.054268	0.105156
0.196095	-0.066938	0.098287
0.201443	-0.076082	0.090767
0.203162	-0.083603	0.079835
0.201377	-0.092709	0.072880
0.191732	-0.101012	0.068419
0.174902	-0.108440	0.060140
0.156139	-0.115930	0.048502
0.133771	-0.121173	0.036438
0.102328	-0.124596	0.022667
0.090123	-0.126772	0.006736
0.061103	-0.128088	-0.009232
0.032074	-0.128748	-0.023423
0.009966	-0.128704	-0.035923
-0.004034	-0.128178	-0.047390
-0.012434	-0.127020	-0.058008
-0.017457	-0.125251	-0.067243
-0.019813	-0.124427	-0.075149
-0.020564	-0.122835	-0.081980
-0.021154	-0.121241	-0.088578
-0.022618	-0.120710	-0.094341
-0.025815	-0.120449	-0.099152
-0.029864	-0.120598	-0.103216
-0.033377	-0.120977	-0.107294
-0.036272	-0.121097	-0.112310
-0.039154	-0.121299	-0.116914
-0.042637	-0.121560	-0.120863
-0.046462	-0.121900	-0.124106
-0.049820	-0.122106	-0.126536
-0.051819	-0.120817	-0.128139
-0.049091	-0.119255	-0.128987
-0.047633	-0.117613	-0.129178
-0.047721	-0.116054	-0.128718
-0.048111	-0.114405	-0.127656
-0.048775	-0.112316	-0.125893
-0.050066	-0.110185	-0.124524
-0.051882	-0.107398	-0.123924
-0.053000	-0.103463	-0.123779
-0.052597	-0.098788	-0.123828
-0.049882	-0.095576	-0.123411
-0.049082	-0.093694	-0.123408
-0.049521	-0.092261	-0.123912
-0.048595	-0.092322	-0.124659
-0.046806	-0.093642	-0.125579
-0.045675	-0.094443	-0.126208
-0.045065	-0.094971	-0.126570
-0.044550	-0.095491	-0.127276
-0.042333	-0.095000	-0.128523
-0.038682	-0.093286	-0.130001
-0.036463	-0.091496	-0.131642
-0.036673	-0.088880	-0.133532
-0.037374	-0.086704	-0.135430
-0.037915	-0.084100	-0.136757
-0.037563	-0.080520	-0.137781
-0.036008	-0.078520	-0.138291
-0.037105	-0.077262	-0.137539
-0.037623	-0.075761	-0.137320
-0.038938	-0.073612	-0.137174
-0.040828	-0.071034	-0.136430
-0.043220	-0.068719	-0.135173
-0.045892	-0.068603	-0.134289
-0.048566	-0.068561	-0.134043
-0.051146	-0.068932	-0.134745
-0.053364	-0.068815	-0.134886
-0.055368	-0.066836	-0.135033
-0.057126	-0.063945	-0.135142
-0.058144	-0.060105	-0.135401
-0.058916	-0.058752	-0.135887
-0.059944	-0.060130	-0.136412
-0.061021	-0.061374	-0.136788
-0.061553	-0.060931	-0.137158
-0.058924	-0.059266	-0.137729
-0.054357	-0.057586	-0.138515
-0.049230	-0.055151	-0.139710
-0.046409	-0.052990	-0.141176
-0.047598	-0.050124	-0.142523
-0.050058	-0.046176	-0.143819
-0.051681	-0.038451	-0.144951
-0.053635	-0.030312	-0.145745
-0.055410	-0.023996	-0.146328
-0.057143	-0.015066	-0.146282
-0.058494	-0.002410	-0.144917
-0.059521	0.013104	-0.143589
-0.060534	0.026468	-0.141722
-0.061919	0.032967	-0.139867
-0.063201	0.037173	-0.138841
-0.063687	0.043486	-0.138397
-0.060958	0.051600	-0.138104
-0.060117	0.065334	-0.138122
-0.061742	0.082222	-0.138370
-0.061957	0.099840	-0.139224
-0.060678	0.120031	-0.140170
-0.059843	0.145370	-0.140501
-0.060192	0.170758	-0.139563
-0.060873	0.196004	-0.137835
-0.062102	0.217182	-0.135024
-0.064382	0.232271	-0.131314
-0.067097	0.245090	-0.128103
-0.069807	0.260160	-0.123581
-0.072341	0.279192	-0.117009
-0.074870	0.301422	-0.108649
-0.077449	0.324347	-0.098488
-0.079720	0.342812	-0.087066
-0.081326	0.356092	-0.076091
-0.082354	0.368097	-0.066337
-0.083038	0.378915	-0.059197
-0.083840	0.387423	-0.055741
-0.084979	0.393593	-0.056406
-0.085938	0.396928	-0.061355
-0.086642	0.397014	-0.063861
-0.087752	0.395083	-0.068027
-0.089205	0.394179	-0.074369
-0.090458	0.393158	-0.081501
-0.091185	0.393085	-0.089925
-0.091062	0.396828	-0.097023
-0.090063	0.403449	-0.102176
-0.089520	0.408774	-0.106183
-0.089622	0.411292	-0.110390
-0.089490	0.412000	-0.114468
-0.089744	0.412794	-0.118416
-0.089997	0.414568	-0.121836
-0.090534	0.415531	-0.124443
-0.091326	0.416379	-0.126101
-0.092478	0.418045	-0.126850
-0.093812	0.419734	-0.126937
-0.094951	0.420359	-0.126469
-0.095949	0.420380	-0.125548
-0.097000	0.420809	-0.124049
-0.098146	0.422032	-0.121564
-0.099271	0.424121	-0.118643
-0.100338	0.425942	-0.116187
-0.101681	0.425804	-0.115222
-0.103495	0.422517	-0.114843
-0.105762	0.416654	-0.114541
-0.108794	0.412284	-0.114083
-0.112070	0.412922	-0.112959
-0.115588	0.417190	-0.111333
-0.119091	0.421869	-0.109154
-0.122365	0.426157	-0.107281
-0.125303	0.428439	-0.106228
-0.127573	0.428788	-0.104771
-0.128948	0.427472	-0.103737
-0.129532	0.426236	-0.104281
-0.129206	0.426029	-0.103621
-0.129268	0.427419	-0.101251
-0.129591	0.430585	-0.097357
-0.130329	0.434996	-0.092386
-0.131624	0.442646	-0.086918
-0.133266	0.451269	-0.080161
-0.134953	0.457149	-0.071604
-0.136401	0.459906	-0.062466
-0.137628	0.460925	-0.048766
-0.139589	0.461585	-0.025790
-0.141989	0.463482	0.012242
-0.144667	0.466302	0.086668
-0.147381	0.470476	0.212230
-0.150067	0.475724	0.330433
-0.154416	0.481927	0.403101
-0.159136	0.487658	0.445171
-0.163040	0.492053	0.467225
-0.166401	0.493581	0.473439
-0.169514	0.491030	0.467787
-0.172315	0.483734	0.455417
-0.173843	0.473852	0.440498
-0.173364	0.461295	0.425098
-0.172235	0.448351	0.406869
-0.172271	0.437011	0.383874
-0.173532	0.428030	0.360234
-0.176675	0.419386	0.342348
-0.182521	0.408967	0.335318
-0.190119	0.399625	0.336548
-0.196997	0.397143	0.339003
-0.203507	0.398815	0.340946
-0.209557	0.397555	0.345854
-0.214257	0.393387	0.353659
-0.218419	0.389170	0.358983
