19667.7	247458	2716.97	60.8294	0	0
19666.9	247448	2716.85	60.8269	0	0
19665.2	247427	2716.63	60.8218	0	0
19662.8	247396	2716.29	60.8142	0	0
19659.5	247355	2715.83	60.804	0	0
19655.3	247302	2715.26	60.7911	0	0
19650.2	247238	2714.55	60.7754	0	0
19644.2	247163	2713.72	60.7568	0	0
19637.2	247075	2712.76	60.7352	0	0
19629.2	246974	2711.65	60.7104	0	0
19620.1	246860	2710.4	60.6823	0	0
19609.9	246731	2708.99	60.6507	0	0
42149.4	652693	1.54932e+006	65188.9	0	0
42122.1	652270	1.54832e+006	65146.7	0	0
42091.9	651802	1.54721e+006	65100	0	0
42058.5	651287	1.54599e+006	65048.5	0	0
42021.9	650720	1.54464e+006	64991.8	0	0
41981.8	650099	1.54317e+006	64929.8	0	0
41938	649419	1.54155e+006	64862	0	0
4453.13	185405	1.63485e+006	98671.7	0	0
4447.59	185175	1.63282e+006	98549	0	0
4441.57	184924	1.63061e+006	98415.6	0	0
4435.03	184652	1.62821e+006	98270.8	0	0
4427.95	184357	1.62561e+006	98113.9	0	0
5831.31	202465	1.64034e+006	209581	0	0
5820.39	202086	1.63726e+006	209188	0	0
5808.59	201676	1.63395e+006	208764	0	0
5795.87	201235	1.63037e+006	208307	0	0
50380.2	759787	1.59033e+006	7893.92	0	0
50251.8	757850	1.58627e+006	7873.79	0	0
50113.7	755768	1.58192e+006	7852.16	0	0
49965.5	753533	1.57724e+006	7828.93	0	0
126806	1.64815e+006	683885	50768.5	0	0
126372	1.64251e+006	681545	50594.7	0	0
125907	1.63647e+006	679039	50408.7	0	0
17436.7	344609	1.58834e+006	147920	0	0
17362.8	343150	1.58161e+006	147294	0	0
17283.9	341591	1.57442e+006	146625	0	0
123812	1.68021e+006	1.56707e+006	140477	0	0
123166	1.67145e+006	1.5589e+006	139744	0	0
122479	1.66211e+006	1.55019e+006	138964	0	0
44602.2	589655	369767	71730.7	0	0
44317.2	585887	367404	71272.3	0	0
60070.8	755168	1078.38	10815.4	0	0
59632.3	749655	1070.5	10736.4	0	0
22429.1	398742	1.46825e+006	1782.22	0	0
22242.4	395422	1.45603e+006	1767.38	0	0
22044.7	391907	1.44309e+006	1751.67	0	0
109476	1.47419e+006	1.29356e+006	779762	0	0
108369	1.45928e+006	1.28047e+006	771875	0	0
112510	1.52545e+006	1.45641e+006	752969	0	0
111216	1.50791e+006	1.43966e+006	744310	0	0
105861	1.42306e+006	1.21799e+006	728718	0	0
107545	1.45905e+006	1.34844e+006	26683.7	0	0
106048	1.43874e+006	1.32967e+006	26312.3	0	0
105573	1.38006e+006	665069	2045.39	0	0
103905	1.35825e+006	654562	2013.08	0	0
97890.5	1.33219e+006	1.32144e+006	554157	0	0
96135.3	1.30831e+006	1.29774e+006	544221	0	0
94194.5	1.28174e+006	1.27881e+006	648086	0	0
91799.8	1.22144e+006	909987	784194	0	0
89808.5	1.19495e+006	890248	767184	0	0
91447.5	1.23224e+006	1.03937e+006	4090.9	0	0
89841.1	1.21909e+006	1.16876e+006	518270	0	0
87478.2	1.18702e+006	1.13802e+006	504639	0	0
84597	1.14839e+006	1.06788e+006	4985.68	0	0
21132.3	347931	1.03755e+006	40943.8	0	0
8429.17	173991	861400	78263.5	0	0
8140.34	168029	831884	75581.8	0	0
71864.4	972600	870580	9501.22	0	0
71218.7	962212	871059	374367	0	0
13072.5	232711	861954	30113	0	0
12479.2	222149	822833	28746.3	0	0
61988.7	831348	703795	615858	0	0
58713	796876	753833	185027	0	0
55209.4	747169	677052	114875	0	0
51783.7	700807	635041	107747	0	0
48358	656391	616303	85952.9	0	0
8246.89	145568	526835	1900.97	0	0
41233.8	559212	518973	66649.8	0	0
37516.3	509091	471706	7883.2	0	0
33522.7	455136	442330	231482	0	0
29834	404933	404286	358696	0	0
25956.9	352310	351747	312082	0	0
22066.8	299478	289483	150421	0	0
18101.6	245628	231742	57082.4	0	0
14006.3	190196	180281	34531.6	0	0
10103.5	137110	127257	3770.07	0	0
5925.87	80544.8	76604.2	6800.02	0	0
2020.41	27423.2	25705.4	3192.49	0	0
-2020.41	-27423.2	-25705.4	-3192.49	0	0
-518.794	-12410.8	-74038.8	-98.0376	0	0
-10096.2	-137020	-129247	-28453.6	0	0
-13970.5	-189744	-177777	-3317.52	0	0
-18115.4	-245844	-230217	-31282.5	0	0
-22075.6	-299597	-278374	-9512.71	0	0
-23392.3	-319989	-333711	-98232.3	0	0
-26886.3	-367785	-383555	-112905	0	0
-31592.4	-430783	-423892	-13368.5	0	0
-37505.4	-508738	-471974	-45280.7	0	0
-41065.1	-557418	-521243	-43509.8	0	0
-8551.63	-146771	-493660	-212.042	0	0
-48417.8	-657123	-613717	-56362.7	0	0
-51969.5	-705291	-656536	-38496.6	0	0
-55407.6	-751950	-699969	-41043.3	0	0
-14.5282	-58912.1	-738330	-528.811	0	0
-60852.8	-826997	-786004	-80466	0	0
-65233.6	-885312	-825661	-66312.4	0	0
-68335.1	-927403	-864916	-69465.1	0	0
-92.647	-72405.5	-898266	-33912.7	0	0
-401.789	-79329.1	-935680	-24249.2	0	0
-3773.27	-123112	-952008	-8296.81	0	0
-3907.15	-127480	-985785	-8591.18	0	0
