1100592987	671
1100592987	671
1100592992	765
1100592992	765
1100592993	265
1100592993	265
1100592993	593
1100592993	593
1100592993	859
1100592993	859
1100592994	93
1100592994	93
1100592994	343
1100592994	343
1100592994	593
1100592994	593
1100592994	859
1100592994	859
1100592995	93
1100592995	93
1100592995	343
1100592995	343
1100592995	578
1100592995	578
1100592995	812
1100592995	812
1100592996	62
1100592996	62
1100592996	296
1100592996	296
1100592996	531
1100592996	531
1100592996	765
1100592996	765
1100592997	15
1100592997	15
1100592997	265
1100592997	265
1100592997	500
1100592997	500
1100592997	734
1100592997	734
1100592997	968
1100592997	968
1100592998	203
1100592998	203
1100592998	437
1100592998	437
1100592998	687
1100592998	687
1100592998	921
1100592998	921
1100592999	140
1100592999	140
1100592999	375
1100592999	375
1100592999	609
1100592999	609
1100592999	828
1100592999	828
1100593000	62
1100593000	62
1100593000	265
1100593000	265
1100593000	484
1100593000	500
1100593000	718
1100593000	718
1100593000	953
1100593000	953
1100593001	156
1100593001	156
1100593001	359
1100593001	359
1100593001	546
1100593001	546
1100593001	750
1100593001	750
1100593001	968
1100593001	968
1100593002	156
1100593002	156
1100593002	359
1100593002	359
1100593002	546
1100593002	546
1100593002	750
1100593002	750
1100593002	953
1100593002	953
1100593003	140
1100593003	140
1100593003	328
1100593003	328
1100593003	500
1100593003	500
1100832837	578
1100832837	578
1100832847	109
1100832847	109
1100832854	531
1100832854	531
1100832861	109
1100832861	109
1100854231	78
1100854231	78
1100854246	46
1100854246	46
1100854254	375
1100854254	375
1100854255	875
1100854255	875
1100854256	203
1100854256	203
1100854256	437
1100854256	437
1100854256	656
1100854256	656
1100854256	859
1100854256	859
1100854257	78
1100854257	78
1100854257	296
1100854257	296
1100854257	500
1100854257	515
1100854257	734
1100854257	734
1100854258	171
1100854258	171
1100854258	359
1100854258	359
1100854258	562
1100854258	562
1100854258	750
1100854258	750
1100854263	484
1100854263	484
1100854265	31
1100854265	31
